GEOGRAPHY_ID,SUB_DISTRICT,ULB_RLB_VILLAGE
4450,Kasdol,Rewadih
4451,Bhairamgarh,Hurrewada
4452,Makdi,Balenga
4453,Orchha,Ranimarka
4454,Orchha,Tuhanar
4455,Bodla,Tukada Dhongai Tola
4456,Bindranavagarh(Gariyaband),Toribhui
4457,Antagarh,Dangara
4458,Bijapur,Pamalwaya
4459,Masturi,Mauhadih
4460,Jashpur,Bamhanidand
4461,Ambagarh,Belargondi
4462,Manpur,Sudiyal
4463,Jagdalpur,Kudhurwada
4464,Sarangarh,Senduras
4465,Unknown Subdistricts Of India,Sinkawaya
4466,Chhuikhadan,Tirinkhapri
4467,Bhopalpattnam,Marwada
4468,Bodla,Sunha Dabra
4469,Pakhanjur,Paralkot
4470,Bodla,Amakhodra
4471,Makdi,Labha
4472,Durgkondal,Hinganjhar
4473,Mohla,Patanwadwi
4474,Marwahi,Dumarkherawa
4475,Ambagarh,Metepar
4476,Palari,Pahanda
4477,Pathariya,Lukaukapa
4478,Lundra,Jamdih
4479,Bhairamgarh,Kotrapal
4480,Bindranavagarh(Gariyaband),Bhilai
4481,Jashpur,Bodokachhar
4482,Lormi,Rajak
4483,Baramkela,Hattapali
4484,Marwahi,Piperdol
4485,Udaipur (Dharamjaigarh),Fattepur
4486,Pandariya,Rokhani
4487,Khairagarh,Gadadih
4488,Konta,Burkapal
4489,Lakhanpur,Jamdarra
4490,Poundi-Uproda,Kapana Wapara
4491,Mahasamund,Raikera
4492,Chhuriya,Deori
4493,Pithora,Kurmadih
4494,Sonhat,Kushha
4495,Kota,Ghansipur
4496,Dongargarh,Manikpur
4497,Jashpur,Kere
4498,Udaypur,Sukhari Bhandar
4499,Dondi Luhara,Kashi
4500,Bindranavagarh(Gariyaband),Sambalpur
4501,Khairagarh,Muska
4502,Tokapal,Nainmur
4503,Bodla,Amanara
4504,Pali,Rainpur
4505,Saja,Tendubhatha
4506,Sahaspur Lohara,Newaspur
4507,Antagarh,Hurtarai
4508,Kawardha,Baijalpur
4509,Bhanupratappur,Uchpani
4510,Kota,Piparpara
4511,Poundi-Uproda,Khodari
4512,Keskal,Seonipal
4513,Tokapal,Telanga Aarapur
4514,Farasgaon,Paschim Borgaon
4515,Akaltara,Bhaisatara(Damami)
4516,Poundi-Uproda,Karimati
4517,Sahaspur Lohara,Majgaon
4518,Mungeli,Lalakapa
4519,Basna,Sonamundi
4520,Darbha,Kondloor
4521,Saraipali,Sirshobha
4522,Bhanupratappur,Dhangudra
4523,Duldula,Haldimunda
4524,Rajim,Bamhandehi
4525,Basna,Akharabhatha Tukda
4526,Katghora,Chhirhut
4527,Takhatpur,Chorma
4528,Manora,Khamhli
4529,Gurur,Tilkhairi
4530,Bodla,Tilai Bhath
4531,Duldula,Dharen
4532,Farasgaon,Almer
4533,Sahaspur Lohara,Renda Khamhi
4534,Bodla,Anjana
4535,Kunkuri,Belghutri
4536,Tamnar,Hinjher
4537,Keskal,Adanbeda
4538,Sakti,Jamchunwa
4539,Baloda Bazar,Kharcha
4540,Nagri,Panderwahi
4541,Mungeli,Sankapat
4542,Baloda Bazar,Paragaon
4543,Baloda Bazar,Puran
4544,Basna,Ganeshpur
4545,Nagri,Banraud
4546,Bilha,Khantha
4547,Bagbahra,Senbhantha
4548,Manpur,Gudaras
4549,Chhuikhadan,Garra
4550,Ambagarh,Keshal Dabri
4551,Mainpur,Kuchenga
4552,Lailunga,Ganjpur
4553,Chhuriya,Choraha Banjari
4554,Narayanpur,Khargaon
4555,Poundi-Uproda,Beejadand
4556,Bagicha,Kuhapani
4557,Antagarh,Badepijodi
4558,Surajpur,Mahavirpur
4559,Ambagarh,Duwalgundra
4560,Deobhog,Sargibahli
4561,Jashpur,Turilodam
4562,Durgkondal,Gumdi
4563,Kharsia,Kanmura
4564,Nawagarh,Kawara Jeora
4565,Baramkela,Surajgarh
4566,Baramkela,Bandhanpur
4567,Mungeli,Mudpar
4568,Kasdol,Devrung
4569,Farsabahar,Bamhanmara
4570,Pakhanjur,Tursani
4571,Bhanupratappur,Chargaon
4572,Sarangarh,Hasaud
4573,Dhamtari,Madwa Pathra
4574,Poundi-Uproda,Bhawar
4575,Orchha,Jubada
4576,Manora,Sardih
4577,Keskal,Garhdhanora
4578,Usur,Chutwahi
4579,Bemetara,Surki
4580,Gidam,Udenar
4581,Pendra Road Gorella,Tidi
4582,Deobhog,Khawaspara
4583,Bharatpur,Sanbora
4584,Bilaigarh,Nawapara
4585,Bilaigarh,Otegan
4586,Bhopalpattnam,Atukpalli
4587,Bilaigarh,Pathariya
4588,Bhopalpattnam,Adepalli
4589,Poundi-Uproda,Ghuchapur
4590,Pandariya,Teliapani Dhobe
4591,Durgkondal,Duwa
4592,Bakavand,Borigaon
4593,Kondagaon,Isalnar
4594,Lundra,Sumerpur
4595,Usur,Pusgudi
4596,Ambikapur,Balsedi
4597,Konta,Nagalgunda
4598,Sonhat,Pondi
4599,Konta,Kankerlanka
4600,Baramkela,Tora
4601,Simga,Chandia Pathra
4602,Dhamdha,Parasbod
4603,Kawardha,Lalpur Kalan
4604,Balod,Newari Khurd
4605,Dabhra,Mauhapali
4606,Tilda,Padabhath
4607,Makdi,Budra
4608,Takhatpur,Saketi
4609,Bakavand,Dashapal
4610,Kharsia,Kataud
4611,Baloda,Panora
4612,Chhuikhadan,Sitadabri
4613,Bemetara,Singhanpuri
4614,Bhanupratappur,Dhaneli
4615,Kondagaon,Chhotebhirawand
4616,Chhuikhadan,Dhodha
4617,Lakhanpur,Parri
4618,Narharpur,Bagod
4619,Sahaspur Lohara,Pendri Tarai
4620,Chhuriya,Lammeta
4621,Khadganva,Amka
4622,Bhatapara,Rajpur
4623,Farasgaon,Borgaon
4624,Kasdol,Kotiyadih
4625,Chhuriya,Tipangarh
4626,Dondi,Tekadhoda
4627,Malkharoda,Chhote Rabeli
4628,Saraipali,Kalenda
4629,Jaijaipur,Riwadih
4630,Mungeli,Mudia
4631,Kunkuri,Charaikhara
4632,Dondi Luhara,Bhurkabhat
4633,Shankargarh,Ayyari
4634,Pathalgaon,Tirsonth
4635,Berla,Chongikhapri
4636,Pusour,Koanuwatal
4637,Kansabel,Shabdmunda
4638,Kondagaon,Khachagaon
4639,Nagri,Gadhdongari Ryt
4640,Dhamdha,Semariya
4641,Udaipur (Dharamjaigarh),Durgapur
4642,Balrampur,Jatro
4643,Pithora,Jabalpur
4644,Bastar,Bodanpal
4645,Bemetara,Oteband
4646,Sarangarh,Boirdih
4647,Kartala,Aurai
4648,Dondi Luhara,Manki (Arjunda)
4649,Chhuikhadan,Singarpur
4650,Lakhanpur,Dhodha Kesra
4651,Gharghoda,Kosamghat
4652,Chhuriya,Bapu Tola
4653,Pratappur,Sattipara
4654,Nawagarh,Dhobani Kala
4655,Lormi,Masna
4656,Katghora,Paun Sara
4657,Mainpur,Padampur
4658,Tilda,Motimpur Kala
4659,Shankargarh,Sihar
4660,Bhairamgarh,Mangnar
4661,Bemetara,Jogipur
4662,Saraipali,Rimji
4663,Patan,Manik Chauri
4664,Charama,Telguda
4665,Mahasamund,Parsada
4666,Bodla,Kamadabri
4667,Korba,Girari
4668,Patan,Pauha
4669,Manpur,Dighwadi
4670,Pakhanjur,Kurenar
4671,Khadganva,Jilibandh
4672,Lormi,Gadatola
4673,Poundi-Uproda,Budapara
4674,Tokapal,Mandwa
4675,Lormi,Chachedi
4676,Bemetara,Gangpur
4677,Gunderdehi,Kumhali
4678,Kawardha,Bodhaikunda
4679,Deobhog,Palsapara
4680,Pathalgaon,Goliyagarh
4681,Batouli,Salyadih
4682,Mohla,Ghawadetola
4683,Baloda Bazar,Parsabhadar
4684,Akaltara,Mauhadih
4685,Mahasamund,Kolpadar
4686,Lormi,Daganiya
4687,Gunderdehi,Sanaod
4688,Baramkela,Sakartunga
4689,Jagdalpur,Biranpal
4690,Malkharoda,Satgarh
4691,Raigarh,Siyarpali
4692,Deobhog,Magar Roda
4693,Sarangarh,Chhata Dei
4694,Berla,Bhatha Sorhi
4695,Durg,Malood
4696,Bhatapara,Borsi
4697,Unknown Subdistricts Of India,Keshla
4698,Raipur,Mehar Sakha
4699,Dhamdha,Batha Kokdi
4700,Bagbahra,Jhitki
4701,Kunkuri,Chitakwain
4702,Bijapur,Borje
4703,Udaipur (Dharamjaigarh),Talgaon
4704,Mungeli,Bhumiyapara
4705,Berla,Budera
4706,Basna,Koliha Deori
4707,Khairagarh,Khamtarai
4708,Makdi,Amrawati
4709,Kawardha,Magarda
4710,Kondagaon,Dongar Silati
4711,Patan,Godhiyari
4712,Raigarh,Baghanpur
4713,Bagicha,Incholi
4714,Baloda Bazar,Chitawar
4715,Baramkela,Maharajpur
4716,Pusour,Gudu
4717,Pakhanjur,Vivek Nagar
4718,Bade Rajpur,Dhondra
4719,Makdi,Bedesohnga
4720,Chhuriya,Sitakasa
4721,Manendragarh,Shankargarh
4722,Samri(Kusmi),Datram
4723,Saraipali,Boirmal
4724,Lundra,Karesar
4725,Manpur,Sitagaon
4726,Kurud,Kuhkuha
4727,Dhamdha,Ghotwani
4728,Chhuikhadan,Kukurmuda
4729,Ramanujnagar,Jagatpur
4730,Pandariya,Ghutur Kundi
4731,Farasgaon,Deogaon
4732,Bilha,Nagraudi
4733,Saja,Somai Kalan
4734,Bilaigarh,Sardhabhatha
4735,Farsabahar,Baro
4736,Pathariya,Jagatakapa
4737,Bindranavagarh(Gariyaband),Nahargaon
4738,Pendra,Bandhi
4739,Raigarh,Kodtarai
4740,Chhuriya,Fafamar
4741,Bodla,Bairakh
4742,Lormi,Gainji
4743,Bade Rajpur,Honawandi
4744,Balrampur,Daura
4745,Malkharoda,Kudhari
4746,Chhuriya,Badgaon
4747,Baloda Bazar,Thelki
4748,Bilaigarh,Parsadih
4749,Kurud,Khaira
4750,Baloda,Purena
4751,Pendra Road Gorella,Basti
4752,Bemetara,Chilphi
4753,Raipur,Baratnara
4754,Dhamtari,Bhawarmara
4755,Khadganva,Tedama
4756,Narayanpur,Belgaon
4757,Kota,Salka
4758,Bodla,Harin Chhapra
4759,Lohandiguda,Sadara
4760,Champa,Bansula
4761,Kunkuri,Bardand
4762,Chhuriya,Jodhra
4763,Kharsia,Bhelwadih
4764,Jaijaipur,Jarwe
4765,Mungeli,Charbhatha
4766,Dondi Luhara,Hardi
4767,Ramanujganj,Bhitiyahi
4768,Udaypur,Kalcha
4769,Sakti,Jetha
4770,Abhanpur,Thanaud
4771,Ramanujganj,Barahnagar
4772,Pakhanjur,Barda
4773,Bhairamgarh,Matwada
4774,Udaipur (Dharamjaigarh),Kadamdhnodhi
4775,Tilda,Sirri
4776,Dongargarh,Pitepani
4777,Masturi,Baniyadih
4778,Dhamdha,Deurkona
4779,Dondi Luhara,Mangchuwa
4780,Mahasamund,Pali
4781,Chhuriya,Dhangaon
4782,Ambikapur,Bishunpur
4783,Pathalgaon,Mudekela
4784,Kharsia,Kurru Bhantha
4785,Kartala,Labed
4786,Dongargarh,Haransinghi
4787,Kota,Lamkena
4788,Bhanupratappur,Bhaisakanhar
4789,Rajpur,Duppi
4790,Ramanujganj,Krishnanagar
4791,Pali,Nanbanka
4792,Gunderdehi,Bharda Khurd
4793,Jaijaipur,Gudaroo Kala
4794,Pathariya,Khutera
4795,Kota,Majhwani
4796,Nawagarh,Bundela
4797,Takhatpur,Salhekapa
4798,Bilaigarh,Sonadula
4799,Dabhra,Kalma
4800,Charama,Bhiraund
4801,Malkharoda,Amlidih
4802,Samri(Kusmi),Karkali Pashachim
4803,Bilha,Guma
4804,Mainpat,Kamleshwarpur
4805,Pali,Puta
4806,Bodla,Boriya
4807,Gidam,Bangapal
4808,Nawagarh,Khapri
4809,Bakavand,Muli
4810,Kuakonda,Gongpal
4811,Mungeli,Silli
4812,Durg,Jhola
4813,Farasgaon,Chichadi
4814,Gunderdehi,Mokha
4815,Lormi,Baijalpur
4816,Bade Rajpur,Dhamanpuri
4817,Chhura,Paktia
4818,Takhatpur,Ghoramal
4819,Khairagarh,Salouni
4820,Thanakhamria,Barga
4821,Charama,Awari
4822,Charama,Mahud
4823,Bagbahra,Charoda
4824,Bastar,Mavligura
4825,Dabhra,Latesara
4826,Batouli,Belkota
4827,Raigarh,Nansia
4828,Saraipali,Mohanmuda
4829,Lormi,Anchhidongri
4830,Bilaigarh,Bamhanpuri
4831,Simga,Tekari
4832,Bilaigarh,Pachari
4833,Lundra,Bargidih
4834,Kartala,Bandhapali
4835,Korba,Katbitla
4836,Konta,Chintagupha
4837,Jaijaipur,Nagaridih
4838,Katghora,Kasaipali
4839,Pathalgaon,Jamjunwani
4840,Pendra Road Gorella,Belpat
4841,Manendragarh,Lohari
4842,Surajpur,Mani
4843,Dongargarh,Barnara Kalan
4844,Dhamdha,Pendritarai
4845,Pusour,Lara
4846,Masturi,Pataidih
4847,Berla,Singdehi
4848,Pathariya,Kapua
4849,Ambagarh,Harekhapayali
4850,Bijapur,Komla
4851,Mungeli,Daukidah
4852,Keskal,Halia
4853,Konta,Dubbamarka
4854,Sonhat,Badwar
4855,Pakhanjur,Sargikot
4856,Ambagarh,Mungeshi Tola
4857,Konta,Bainpalli
4858,Mohla,Toyagondi
4859,Kasdol,Runjhuni
4860,Nagri,Khairthabharri
4861,Bemetara,Dhamapur
4862,Nawagarh,Tendubhatha
4863,Pandariya,Murki
4864,Dondi,Kondekasa
4865,Narayanpur,Kanera
4866,Lormi,Phulwari Khurd
4867,Pali,Keramuda
4868,Chhuriya,Bagnadi
4869,Bindranavagarh(Gariyaband),Rampur
4870,Baramkela,Gopalpur
4871,Basna,Tipa
4872,Bindranavagarh(Gariyaband),Kodopali
4873,Bastar,Saurapal
4874,Dhamtari,Nawagaon Khurd
4875,Baikunthpur,Sanbothapara
4876,Mungeli,Chichesara
4877,Bagbahra,Amanara
4878,Farasgaon,Net
4879,Farsabahar,Kohpani
4880,Saraipali,Banpali
4881,Dondi Luhara,Lurkajhar
4882,Sarangarh,Piparda
4883,Durgkondal,Hulghat
4884,Sukma,Chichorguda
4885,Pakhanjur,Udumgaon
4886,Bhairamgarh,Patakutru
4887,Narayanpur,Turtha
4888,Bastar,Chitalwar
4889,Narayanpur,Chameli
4890,Sonhat,Udheni
4891,Mungeli,Kingariapara
4892,Kharsia,Kalmipat
4893,Durgkondal,Paliyar
4894,Saja,Kechhawai
4895,Bodla,Rewapar
4896,Mohla,Bhimpuri
4897,Pakhanjur,Bango Ghodiya
4898,Pusour,Badmal
4899,Katekalyan,Kodaripal
4900,Bemetara,Birampur
4901,Lormi,Tingipur
4902,Chhuriya,Motipur
4903,Bilaigarh,Boirdih
4904,Gidam,Chhote Karka
4905,Bhairamgarh,Kolnar
4906,Mungeli,Koliha
4907,Takhatpur,Kamoda
4908,Sakti,Dangbora
4909,Kurud,Singdehi(Bhendsar)
4910,Nagri,Muhkot
4911,Pithora,Bagmada
4912,Tamnar,Bhainsgarhi
4913,Konta,Tondamarka
4914,Tamnar,Banjikhol
4915,Narayanpur,Gardapal
4916,Khadganva,Chopan
4917,Sukma,Palia
4918,Saraipali,Dewanpali
4919,Kasdol,Bafra
4920,Mainpur,Madhuwanala
4921,Korba,Mauhar
4922,Duldula,Sajapani
4923,Palari,Kauwadih
4924,Kasdol,Chandidih
4925,Kasdol,Daldali
4926,Chhuikhadan,Kukritola
4927,Konta,Kasalpar
4928,Manpur,Mahka
4929,Balrampur,Piprahi
4930,Sarangarh,Amakoni
4931,Kasdol,Gajradih
4932,Bhopalpattnam,Bhatpalli
4933,Manora,Sikri
4934,Bagbahra,Ghunchapali
4935,Dongargarh,Nawagaonnn
4936,Pakhanjur,Kotul
4937,Kawardha,Nawapara
4938,Jashpur,Chhota Koranja
4939,Lormi,Bariyarpur
4940,Kunkuri,Ghuitangar
4941,Pakhanjur,Budhandand
4942,Kasdol,Khurmudi
4943,Manpur,Belgaon
4944,Sakti,Ratanpali
4945,Thanakhamria,Botka
4946,Antagarh,Kotankhod
4947,Nagri,Akawari
4948,Manpur,Gotulmuda
4949,Baramkela,Paraskol
4950,Ambagarh,Durre Tola
4951,Malkharoda,Ourda
4952,Balod,Barahi
4953,Balod,Belmand
4954,Makdi,Bagbeda
4955,Bagicha,Chhichhali-R
4956,Nagri,Mukundpur
4957,Patan,Darbar Mokhli
4958,Narharpur,Kuralthemli
4959,Pandariya,Matpur
4960,Berla,Dhaba
4961,Takhatpur,Panchbahra
4962,Ambikapur,Kanti Prakashpur
4963,Nawagarh,Katai
4964,Pusour,Pusalda
4965,Rajpur,Ghorghadi
4966,Udaypur,Gumga
4967,Khairagarh,Dapka
4968,Patan,Nipani
4969,Pithora,Bamhani
4970,Nawagarh,Tora
4971,Oudgi,Awantikapur
4972,Sahaspur Lohara,Dongariya
4973,Wadrafnagar,Chalgali Khas
4974,Jaijaipur,Deorimath
4975,Gurur,Jewartala
4976,Durgkondal,Durgkondal
4977,Saraipali,Baitari
4978,Lormi,Dhaurabhath
4979,Jaijaipur,Darrabhatha
4980,Sarangarh,Khaira Chhote
4981,Ambikapur,Kumharta
4982,Pali,Budbud
4983,Abhanpur,Belar
4984,Abhanpur,Tenduwa-2 (Tenduwa)
4985,Baramkela,Sanda
4986,Unknown Subdistricts Of India,Bijaur
4987,Khairagarh,Bhothi
4988,Poundi-Uproda,Banjari
4989,Kondagaon,Makadi
4990,Kasdol,Manakoni
4991,Sakti,Masniya Kalan
4992,Sakti,Nandeli
4993,Dondi Luhara,Dhangaon
4994,Sakti,Lahanga
4995,Bilha,Pasid
4996,Lakhanpur,Lipangi
4997,Usur,Ilmidi
4998,Saraipali,Paikin
4999,Nagri,Kukrel
5000,Bagbahra,Ghunchapali Kalan
5001,Bagicha,Basen
5002,Dhamtari,Udena
5003,Pandariya,Neur
5004,Nawagarh,Nandal
5005,Manendragarh,Kachhod
5006,Dhamdha,Gota
5007,Korba,Gurma
5008,Bijapur,Papanpal
5009,Baloda Bazar,Khatiyapati
5010,Batouli,Ghoghra
5011,Bemetara,Bilai
5012,Nawagarh,Partappur
5013,Ambikapur,Nehru Nagar
5014,Dongargarh,Sitagota
5015,Palari,Bamhni
5016,Gunderdehi,Bhathagaon (Bhagwan)
5017,Bilaigarh,Durug
5018,Bagbahra,Pacheda
5019,Arang,Gukhera
5020,Magarlod,Beloura
5021,Usur,Timmapur
5022,Bade Bacheli,Badekameli
5023,Pandariya,Kamthi
5024,Udaypur,Palka
5025,Basna,Chanat
5026,Khadganva,Bardar
5027,Marwahi,Ratga
5028,Gunderdehi,Kamraud
5029,Kharsia,Bade Dumarpali
5030,Malkharoda,Mandragodhi
5031,Dhamdha,Sankra
5032,Tamnar,Bijana
5033,Abhanpur,Ulba
5034,Bilaigarh,Jora
5035,Gunderdehi,Mahud
5036,Chhuriya,Matekheda
5037,Arang,Rakhi-1 (Rakhi)
5038,Nawagarh,Barbhata
5039,Dhamtari,Barari
5040,Chhindgarh,Pondum
5041,Gurur,Usarwara
5042,Bakavand,Nalpawand
5043,Gunderdehi,Pirid
5044,Kurud,Gudguda
5045,Gunderdehi,Saja
5046,Lailunga,Mukdega
5047,Gidam,Kaurgaon
5048,Gunderdehi,Satmara
5049,Takhatpur,Turkadih
5050,Pandariya,Majholi
5051,Patan,Borid
5052,Bagicha,Ranpur
5053,Masturi,Kachhar
5054,Gunderdehi,Tiloda
5055,Bilha,Bodsara
5056,Dabhra,Kekarabhath
5057,Nawagarh,Mohtara
5058,Takhatpur,Pand
5059,Malkharoda,Pirda
5060,Balod,Dewar Bhat
5061,Ramanujganj,Kanakpur
5062,Balod,Jhalmala
5063,Korba,Pahanda
5064,Raigarh,Nandeli
5065,Dhamdha,Kapasda
5066,Udaipur (Dharamjaigarh),Sithara
5067,Gharghoda,Raikera
5068,Dongargaon,Khujji
5069,Dondi,Bhaisbor
5070,Deobhog,Girsul
5071,Lailunga,Katakliya
5072,Lailunga,Rajpur
5073,Pali,Kapot
5074,Janjgir,Tendubhata
5075,Pathalgaon,Mayur Nacha
5076,Jaijaipur,Dataud
5077,Tokapal,Errakot
5078,Dondi Luhara,Dudhli
5079,Mahasamund,Achholi
5080,Mainpat,Udumkela
5081,Champa,Mahuda
5082,Dhamtari,Piparchhedi
5083,Pithora,Saldih
5084,Sonhat,Sonhat
5085,Chhuikhadan,Padmawatipur
5086,Pamgarh,Kosala
5087,Gunderdehi,Arjuni Alias Tikri
5088,Sitapur,Sarga
5089,Durg,Risama
5090,Arang,Tekari-1 (Tekari)
5091,Bilaspur,Bharwidih
5092,Kansabel,Tilanga
5093,Sakti,Nandor Kalan
5094,Nagri,Birgudi
5095,Masturi,Bharari
5096,Pathalgaon,Joradol
5097,Kasdol,Khapridih
5098,Gunderdehi,Rahad
5099,Wadrafnagar,Kesari
5100,Pendra,Bhandi1
5101,Surajpur,Beltikari
5102,Mungeli,Bhatli Kala
5103,Bastanar,Kapanar
5104,Gurur,Kaneri
5105,Gurur,Kosagondi
5106,Rajpur,Sewari
5107,Khadganva,Tolanga
5108,Udaypur,Jhirmiti
5109,Khadganva,Sons
5110,Chhuikhadan,Bhurbhusi
5111,Pamgarh,Kosir
5112,Kawardha,Kothar
5113,Bilaigarh,Balpur
5114,Narharpur,Jamgaon
5115,Kartala,Dadarkalan
5116,Pithora,Lakhagarh
5117,Bhaiyathan,Badsara
5118,Mainpat,Barima
5119,Surajpur,Silphili
5120,Saraipali,Jognipali
5121,Poundi-Uproda,Jatga
5122,Dongargaon,Badgaon Charbhatha
5123,Janjgir,Pali
5124,Oudgi,Raisara
5125,Saraipali,Toresingha
5126,Durg,Arasnara
5127,Khairagarh,Ataria
5128,Baikunthpur,Ani
5129,Nawagarh,Khisora
5130,Dhamdha,Pendri Deori
5131,Pamgarh,Bargaon
5132,Durg,Khamharia
5133,Farsabahar,Telain
5134,Jaijaipur,Gadamor
5135,Rajpur,Batidand
5136,Saraipali,Nanakpali
5137,Pathariya,Dewakar
5138,Arang,Paraswani-3 (Paraswani)
5139,Bastar,Chhotealnar
5140,Masturi,Pipranar
5141,Pendra,Kesla
5142,Bastanar,Bahanpur
5143,Bilaigarh,Dhandhani
5144,Pithora,Tala
5145,Duldula,Shritoli
5146,Poundi-Uproda,Dhanras
5147,Farasgaon,Painsara
5148,Pandariya,Akhra
5149,Raigarh,Litaipali
5150,Dongargarh,Mangi Khuta
5151,Bilha,Khudiyadih
5152,Dondi,Kakarkasa
5153,Tamnar,Karra Pali
5154,Konta,Karigundam
5155,Lormi,Dhondhapara
5156,Sahaspur Lohara,Pailpar
5157,Pithora,Banskata (Banjkata)
5158,Kasdol,Semara
5159,Berla,Jhalmala
5160,Nagri,Kongera
5161,Jagdalpur,Kaikagarh
5162,Dondi Luhara,Aliwara
5163,Khairagarh,Achanakpur Nawagaon
5164,Durgkondal,Sihari
5165,Tilda,Khapri Khurd
5166,Jashpur,Dholduba
5167,Chhura,Fingeshwari
5168,Mahasamund,Parsatti
5169,Dondi Luhara,Bhalu Konha
5170,Rajnandgaon,Farhad
5171,Dondi Luhara,Bhimdo
5172,Chhuikhadan,Jangalpur
5173,Khadganva,Dhanpur
5174,Berla,Hadgaon
5175,Basna,Sarkanda
5176,Pithora,Chatamauha
5177,Pathariya,Bamurhadih
5178,Bindranavagarh(Gariyaband),Kosambuda
5179,Dongargaon,Siwani Khurd
5180,Basna,Dongripali
5181,Khairagarh,Changurda
5182,Chhuriya,Matrakhujji
5183,Bagbahra,Anwaradabri
5184,Pusour,Baradoli
5185,Pakhanjur,Brajpur
5186,Pratappur,Pandiya
5187,Dhamdha,Gorpa
5188,Surajpur,Kartama
5189,Arang,Khapri-3 (Khapri)
5190,Manendragarh,Maharajpur
5191,Mungeli,Karupan Alias Bampara
5192,Pandariya,Lokhan
5193,Jashpur,Jhilmili
5194,Marwahi,Dandiya
5195,Poundi-Uproda,Gudarumuda
5196,Lormi,Bharatpur
5197,Rajnandgaon,Dhaurabhatha
5198,Makdi,Sohanga
5199,Manendragarh,Biharpur
5200,Bilaigarh,Tengna Kachhar
5201,Basna,Gadahabhata
5202,Basna,Nanaksagar
5203,Lakhanpur,Umrauli
5204,Kota,Nagchuwa
5205,Shankargarh,Bhondna
5206,Lailunga,Bhelwa Toli
5207,Bodla,Andhrikachhar
5208,Bhopalpattnam,Kottapalli
5209,Kawardha,Bitkuli Khurd
5210,Gunderdehi,Dania
5211,Khadganva,Podidih
5212,Pandariya,Khairdongri
5213,Gunderdehi,Haransinghi
5214,Bhopalpattnam,Bangapalli
5215,Bodla,Bandha
5216,Shankargarh,Krishnanagar
5217,Pratappur,Barpatiya
5218,Pakhanjur,Thakur Nagar
5219,Dabhra,Khorsiya
5220,Simga,Bardih(Bitkuli)
5221,Poundi-Uproda,Sasin
5222,Basna,Dhalam
5223,Korba,Bundeli
5224,Manora,Pondi Patkona
5225,Kartala,Saraipali
5226,Basna,Paita
5227,Lakhanpur,Dhanaura
5228,Nagri,Birnasilli
5229,Jashpur,Jholanga
5230,Ambagarh,Dev Wadvi
5231,Chhuikhadan,Jom
5232,Mahasamund,Mohkam
5233,Khairagarh,Mudpar
5234,Mungeli,Suretha
5235,Katghora,Fuljhar
5236,Champa,Bhurkadih
5237,Farasgaon,Kotpad
5238,Bhaiyathan,Rajbahar
5239,Chhuriya,Hat Banjari
5240,Jashpur,Komdo
5241,Kunkuri,Hastinapur
5242,Ambagarh,Hathi Kanhar
5243,Dhamdha,Dhuma
5244,Chhindgarh,Jaimer
5245,Udaipur (Dharamjaigarh),Tejpur
5246,Narharpur,Murumtara
5247,Patan,Bodal
5248,Mungeli,Damapur
5249,Korba,Kerwa
5250,Arang,Khapari
5251,Ambagarh,Khursitikur
5252,Kasdol,Dhebi
5253,Antagarh,Koliyari
5254,Korba,Arsena
5255,Pithora,Lohrin Dongari
5256,Pathariya,Chandragadhi
5257,Baramkela,Sursi
5258,Bade Rajpur,Mainpur
5259,Khadganva,Majhauli
5260,Dhamtari,Kasawahi
5261,Palari,Mohan
5262,Durgkondal,Anhur
5263,Usur,Metaguda
5264,Konta,Raiguda
5265,Pandariya,Adhchara
5266,Bharatpur,Baghail
5267,Pathariya,Israkapa
5268,Mohla,Chawargaon
5269,Pithora,Jabalpur Tukda Naya(Viran)
5270,Orchha,Rekapal
5271,Orchha,Nelangur
5272,Korba,Ranpa
5273,Bharatpur,Kurkuti
5274,Chhuriya,Janakpur
5275,Bodla,Mudghusri Plot
5276,Bhairamgarh,Damaram
5277,Bharatpur,Rajrawal
5278,Antagarh,Kohchur
5279,Dondi Luhara,Dhumadah
5280,Sahaspur Lohara,Bhainsbod
5281,Korba,Malikachhar
5282,Mainpur,Ghotiabharri
5283,Keskal,Kumud
5284,Pakhanjur,Khairkatta Colony
5285,Bijapur,Jargoya
5286,Dondi Luhara,Salhe Tola
5287,Kasdol,Uparani
5288,Durgkondal,Kalwar
5289,Magarlod,Nirai
5290,Konta,Durma
5291,Orchha,Tahakawada
5292,Gurur,Alori
5293,Pakhanjur,Murjhar
5294,Lormi,Salgi
5295,Gurur,Bichchhibahara
5296,Bindranavagarh(Gariyaband),Semhara
5297,Konta,Chimli
5298,Baramkela,Jamjori
5299,Mahasamund,Khamharmuda
5300,Bindranavagarh(Gariyaband),Jhalkhamhar
5301,Orchha,Lekwada
5302,Usur,Rampur
5303,Kansabel,Sikipani
5304,Balrampur,Ramnagar
5305,Pandariya,Nagadabra
5306,Sonhat,Paharpara
5307,Bhopalpattnam,Sitanagaram(Jajalguda)
5308,Narayanpur,Hikohnar
5309,Kondagaon,Timenar
5310,Oudgi,Thargi
5311,Bagbahra,Nawagaon
5312,Bharatpur,Gidher
5313,Pithora,Banjari Dipa
5314,Manpur,Tatekasa
5315,Sonhat,Kerajharia
5316,Konta,Gattapad
5317,Bhairamgarh,Madepur
5318,Bodla,Bandhaura
